id,question,pseudo_label,pseudo_score,second_label,second_score
42,Bagaimana kamu menghindari misinterpretasi saat memvisualisasikan data?,Data_Analyst_Junior,0.04082681558233052,Data_Analyst_Junior,0.04082681558233052
43,"Jika p-value rendah tetapi efek tidak praktis, bagaimana kamu menjelaskannya?",Data_Engineer_Junior,0.0178033748227355,Data_Engineer_Junior,0.0178033748227355
44,Bagaimana kamu mendeteksi data drift dalam dataset historis?,ML_Engineer_Senior,0.08682008896347898,Data_Engineer_Junior,0.04978029632771579
45,"Jika dashboard lambat, optimasi apa yang kamu lakukan?",Data_Analyst_Senior,0.05209574847792163,Data_Engineer_Senior,0.028093462266864058
46,Kamu perlu memberi insight yang actionable. Apa tiga langkah inti yang kamu lakukan?,Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
47,Bagaimana kamu memilih antara heatmap atau correlation matrix?,ML_Engineer_Senior,0.014464218616917358,ML_Engineer_Senior,0.014464218616917358
48,"Jika hanya punya 5 menit untuk presentasi data, apa yang kamu tampilkan?",Data_Analyst_Senior,0.03888442611432045,Data_Analyst_Senior,0.03888442611432045
49,Bagaimana kamu menangani kategori imbalance dalam analisis?,Data_Analyst_Senior,0.02751694056926765,Data_Analyst_Senior,0.02751694056926765
50,"Dataset hanya memiliki 50 baris, teknik analisis apa yang aman digunakan?",Data_Analyst_Senior,0.01850605687449569,Data_Analyst_Senior,0.01850605687449569
51,Bagaimana kamu menentukan apakah dataset cukup representatif?,Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
52,"Jika kamu diberi pertanyaan bisnis tanpa data, bagaimana kamu menentukan data yang diperlukan?",Data_Engineer_Junior,0.07504399725658967,Data_Engineer_Junior,0.07504399725658967
53,Bagaimana kamu menilai apakah sebuah fitur benar-benar mempengaruhi outcome?,Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
54,Bagaimana kamu melakukan root-cause analysis berbasis data?,Data_Analyst_Senior,0.20418754837404393,Data_Analyst_Junior,0.06575696258303294
55,"Jika key metric perusahaan stagnan, analisis apa yang pertama kamu lakukan?",Data_Analyst_Senior,0.04505891661572345,Data_Analyst_Senior,0.04505891661572345
56,Bagaimana kamu mendeteksi trend reversal pada data penjualan?,Data_Analyst_Junior,0.03804632505467941,Data_Analyst_Junior,0.03804632505467941
57,"Jika kamu tidak boleh menghapus outlier, apa strategi alternatif?",Data_Engineer_Junior,0.019916568183712624,Data_Engineer_Junior,0.019916568183712624
58,Bagaimana kamu memvalidasi hasil analisis agar tidak bias?,Data_Analyst_Senior,0.05567250667206427,Data_Analyst_Senior,0.05567250667206427
59,"Jika hasil analisis bertentangan dengan intuisi manajemen, apa yang kamu lakukan?",Data_Analyst_Senior,0.036398724411115656,Data_Analyst_Senior,0.036398724411115656
60,Bagaimana kamu menentukan ukuran sample minimal untuk eksperimen?,Data_Analyst_Senior,0.026400563272206287,Data_Analyst_Senior,0.026400563272206287
61,"Jika kategori terlalu banyak, bagaimana kamu menyederhanakannya?",Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
62,Bagaimana kamu menentukan KPI utama dari dataset yang kompleks?,Data_Analyst_Senior,0.05357607956654429,Data_Analyst_Junior,0.0
63,"Jika kamu menemukan missing value pada kolom target, apa langkah selanjutnya?",Data_Analyst_Junior,0.046121211227217074,Data_Analyst_Junior,0.046121211227217074
64,Bagaimana kamu membuat wawasan dari dataset yang sangat noise?,Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
65,"Jika ada perubahan besar mendadak di dataset, bagaimana kamu mengonfirmasi penyebabnya?",Data_Analyst_Junior,0.0,Data_Analyst_Junior,0.0
66,Bagaimana kamu memutuskan apakah perlu membuat fitur baru untuk analisis?,Data_Analyst_Senior,0.022389445205458203,Data_Analyst_Senior,0.022389445205458203
67,"Jika kamu menyadari laporan salah karena script, bagaimana kamu memperbaikinya?",Data_Analyst_Junior,0.023046030482813937,Data_Analyst_Junior,0.023046030482813937
68,Bagaimana kamu memilih chart terbaik untuk menunjukkan distribusi kategorikal?,Data_Analyst_Junior,0.11364053949848026,Data_Engineer_Senior,0.007901953605848026
69,"Jika stakeholders meminta filter tambahan, bagaimana kamu memperbaiki dashboard?",Data_Analyst_Junior,0.044466654060247524,Data_Analyst_Senior,0.018336551801615274
70,Bagaimana kamu memprioritaskan tugas analisis saat semuanya terasa penting?,Data_Analyst_Senior,0.01958212305850663,Data_Analyst_Senior,0.01958212305850663
71,Dataset berisi teks panjang. Analisis apa yang relevan?,Data_Analyst_Senior,0.021484568227878413,Data_Analyst_Senior,0.021484568227878413
72,"Jika variabel numerik memiliki banyak nilai nol, bagaimana kamu memperlakukannya?",Data_Analyst_Junior,0.021288749557083035,Data_Analyst_Senior,0.0
73,Bagaimana kamu mengecek apakah data mengalami seasonality mingguan?,Data_Analyst_Junior,0.03797589259493733,Data_Analyst_Junior,0.03797589259493733
74,"Jika dataset hasil merge membengkak dua kali lipat, apa yang kamu periksa?",Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
75,Bagaimana kamu membuat laporan analisis yang mudah dipahami?,Data_Analyst_Junior,0.05989343096611979,Data_Analyst_Senior,0.02381716512776339
76,"Jika perusahaan meminta prediksi tanpa model ML, metode apa yang kamu pilih?",ML_Engineer_Senior,0.050287476523596365,ML_Engineer_Junior,0.025250107833799135
77,Bagaimana kamu membuktikan bahwa insight benar-benar berdampak bisnis?,Data_Analyst_Junior,0.031640176090712645,Data_Analyst_Junior,0.031640176090712645
78,Bagaimana kamu menentukan depth insight yang tepat untuk eksekutif?,Data_Engineer_Senior,0.008534252451338339,Data_Engineer_Senior,0.008534252451338339
79,"Jika value berubah karena timezone, bagaimana kamu menanganinya?",Data_Engineer_Junior,0.02191845598974663,Data_Engineer_Junior,0.02191845598974663
80,Bagaimana kamu mengevaluasi performa dashboard BI?,Data_Analyst_Senior,0.08449274717220022,ML_Engineer_Senior,0.027619666420081172
81,"Jika data terlalu granular, bagaimana kamu menaikkan level agregasi?",Data_Analyst_Junior,0.0627667899967127,Data_Engineer_Junior,0.0405322033365273
82,Bagaimana kamu menentukan apakah data perlu distandarisasi sebelum analisis?,Data_Analyst_Junior,0.07294935496956183,Data_Engineer_Junior,0.046228407951654574
83,"Jika kamu harus membangun automated report, pipeline apa yang kamu pilih?",Data_Analyst_Junior,0.028592582437700728,Data_Analyst_Junior,0.028592582437700728
84,Bagaimana kamu mencegah misinterpretasi angka oleh stakeholder?,Data_Analyst_Senior,0.027233445759073306,Data_Analyst_Junior,0.0
85,"Jika dataset mengandung banyak kolom boolean, analisis apa yang paling relevan?",Data_Analyst_Senior,0.019169271593195897,Data_Analyst_Senior,0.019169271593195897
86,Bagaimana kamu memilih metode forecasting yang paling masuk akal?,Data_Analyst_Senior,0.02783416129101112,Data_Analyst_Junior,0.0
87,Bagaimana kamu memastikan integritas data saat update harian?,Data_Analyst_Junior,0.038805124923539804,Data_Analyst_Junior,0.038805124923539804
88,"Jika data tidak update, langkah troubleshooting apa yang kamu lakukan?",Data_Analyst_Junior,0.03860255327237593,Data_Analyst_Junior,0.03860255327237593
89,Bagaimana kamu melakukan sanity check sebelum menganalisis dataset besar?,Data_Analyst_Junior,0.0,Data_Analyst_Junior,0.0
90,"Jika grafik menunjukkan fluktuasi tinggi, apa hipotesis awalmu?",Data_Analyst_Junior,0.02229790116913348,Data_Analyst_Junior,0.02229790116913348
91,Bagaimana kamu menentukan threshold anomaly detection sederhana?,Data_Analyst_Junior,0.05699730044507194,Data_Analyst_Junior,0.05699730044507194
92,"Jika kamu harus memutuskan insight mana yang ditampilkan, apa kriteriamu?",Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
93,Bagaimana kamu merancang dashboard agar membantu pengambilan keputusan harian?,Data_Analyst_Senior,0.05310033810872386,Data_Analyst_Junior,0.016539461411591815
94,"Jika kamu harus memilih antara data lengkap dan data terbaru, mana yang kamu prioritaskan?",Data_Analyst_Junior,0.059923254656632494,Data_Analyst_Junior,0.059923254656632494
95,Bagaimana kamu melakukan benchmarking antar cabang perusahaan menggunakan data?,Data_Analyst_Junior,0.03595695240081243,Data_Analyst_Junior,0.03595695240081243
96,"Jika dataset memiliki variasi tinggi antar grup, bagaimana kamu menghitung perbandingan secara adil?",Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
97,Bagaimana kamu mengidentifikasi metrik palsu yang terlihat bagus tetapi tidak bermakna?,Data_Analyst_Senior,0.022749012480295115,Data_Analyst_Junior,0.0
98,"Jika data sangat tidak stabil, bagaimana kamu mengkomunikasikan ketidakpastian ke manajemen?",Data_Analyst_Junior,0.03221743155926466,Data_Analyst_Junior,0.03221743155926466
99,Sebuah pipeline ETL harian tiba-tiba memproses data dua kali lipat dari biasanya. Langkah pertama apa yang kamu lakukan untuk menyelidikinya?,Data_Engineer_Senior,0.04983658954198941,Data_Engineer_Senior,0.04983658954198941
100,"Jika batch job kamu terlambat 3 jam dari jadwal, komponen mana yang kamu cek terlebih dahulu?",Data_Engineer_Junior,0.03965888602606885,ML_Engineer_Senior,0.01261282461592005
101,Kamu mendapati duplicate record muncul di data warehouse. Bagaimana kamu men-troubleshoot sumber duplikasi?,Data_Engineer_Junior,0.07252601697100493,Data_Analyst_Junior,0.025747082660788127
102,"Jika data real-time dari Kafka mengalami delay, apa langkah investigasi utamamu?",Data_Engineer_Junior,0.03385222080055829,Data_Engineer_Junior,0.03385222080055829
103,"Bagaimana kamu menentukan apakah pipeline harus berjalan sebagai batch, streaming, atau hybrid?",Data_Engineer_Junior,0.05381146088288522,Data_Engineer_Junior,0.05381146088288522
104,"Jika tabel fact kamu terus membesar hingga mengganggu performa query, strategi optimasi apa yang kamu lakukan?",Data_Analyst_Senior,0.031870028643915464,Data_Analyst_Senior,0.031870028643915464
105,Bagaimana kamu memilih metode partisi untuk tabel berukuran tera-byte?,Data_Engineer_Junior,0.007082748000179329,Data_Engineer_Junior,0.007082748000179329
106,Log ingestion sering gagal karena schema berubah tiba-tiba. Bagaimana kamu mendesain mekanisme schema evolution?,Data_Engineer_Junior,0.06540328314048931,ML_Engineer_Senior,0.013311012629263982
107,"Jika data late-arrival muncul pada data streaming, bagaimana kamu menanganinya?",Data_Engineer_Junior,0.07583221842337834,Data_Engineer_Junior,0.07583221842337834
108,Bagaimana kamu merancang sistem data lineage untuk memudahkan auditing?,Data_Engineer_Senior,0.08143282996316556,Data_Engineer_Junior,0.04976080699482206
109,"Jika salah satu node Hadoop mati saat proses sedang berjalan, apa yang kamu harapkan terjadi?",Data_Analyst_Junior,0.0,Data_Analyst_Junior,0.0
110,Bagaimana kamu memastikan data tetap konsisten di cluster dengan banyak node?,Data_Analyst_Junior,0.032481983737630345,Data_Analyst_Junior,0.032481983737630345
111,"Jika sebuah job Spark memakan waktu lebih lama dari biasanya, komponen apa yang kamu cek?",Data_Engineer_Senior,0.01653370870182811,Data_Engineer_Senior,0.01653370870182811
112,Bagaimana kamu menentukan jumlah executor dan memory untuk Spark job?,Data_Engineer_Junior,0.024832526708868985,Data_Engineer_Junior,0.024832526708868985
113,"Jika join pada Spark menyebabkan data skew, bagaimana kamu memperbaikinya?",Data_Analyst_Junior,0.05866013980878006,Data_Analyst_Junior,0.05866013980878006
114,Kamu diminta mendesain pipeline transaksi bank real-time. Komponen apa yang kamu pilih dan mengapa?,ML_Engineer_Senior,0.029331082691665726,ML_Engineer_Senior,0.029331082691665726
115,Bagaimana kamu mendesain arsitektur Data Lake agar tetap terorganisir meski data sangat beragam?,Data_Engineer_Senior,0.12147633152718973,Data_Engineer_Junior,0.06695998379063933
116,"Jika kamu perlu memindahkan data dari on-prem ke cloud tanpa downtime, strategi apa yang kamu pilih?",Data_Engineer_Junior,0.029723120667689444,Data_Engineer_Junior,0.029723120667689444
117,Bagaimana kamu mendeteksi data drift pada data yang masuk ke data lake?,Data_Engineer_Junior,0.1160383201914057,Data_Engineer_Junior,0.1160383201914057
118,"Jika sistem kamu menghasilkan event duplication, bagaimana kamu menjamin exactly-once processing?",Data_Engineer_Junior,0.018593367127024377,Data_Engineer_Junior,0.018593367127024377
119,Bagaimana kamu melakukan versioning pada data large-scale?,ML_Engineer_Senior,0.08065939015535514,Data_Engineer_Junior,0.04621523690461879
120,"Jika performance query menurun akibat table scan besar, optimasi apa yang kamu lakukan?",Data_Engineer_Senior,0.047465460647283436,Data_Engineer_Senior,0.047465460647283436
121,Kamu menemukan anomali data di raw zone. Bagaimana kamu menentukan apakah data itu harus diperbaiki atau di-flag?,Data_Analyst_Junior,0.0484172768316604,Data_Analyst_Junior,0.0484172768316604
122,"Jika data team lain sering mengakses tabel yang sama, bagaimana kamu memastikan tidak terjadi deadlock?",Data_Analyst_Junior,0.026253842307536655,Data_Analyst_Junior,0.026253842307536655
123,Bagaimana kamu mendesain dataset agar mudah di-query oleh BI Analyst?,Data_Analyst_Senior,0.06051581781297785,Data_Engineer_Senior,0.018693332659589054
124,"Jika kamu perlu memilih antara Parquet, Avro, dan JSON, faktor apa yang kamu pertimbangkan?",Data_Engineer_Junior,0.05003971225023558,ML_Engineer_Senior,0.024325589253528943
125,Bagaimana kamu mengelola file kecil yang terlalu banyak pada HDFS?,Data_Engineer_Junior,0.021550429342538202,Data_Engineer_Junior,0.021550429342538202
126,"Jika tabel dimensi sering berubah, bagaimana kamu menangani SCD (Slowly Changing Dimension)?",Data_Analyst_Junior,0.0,Data_Analyst_Junior,0.0
127,Bagaimana kamu mendesain ETL yang tetap berjalan meskipun ada satu source yang bermasalah?,Data_Analyst_Junior,0.0,Data_Analyst_Junior,0.0
128,"Jika API untuk ingestion lambat, bagaimana kamu melakukan backpressure handling?",ML_Engineer_Senior,0.04936349562147804,Data_Engineer_Senior,0.007683950098845866
129,Bagaimana kamu mengatur orchestrasi pipeline agar dependensi antar job tetap aman?,Data_Engineer_Junior,0.033863672888492076,Data_Engineer_Junior,0.033863672888492076
130,"Jika kamu diberi dataset tanpa dokumentasi, bagaimana kamu melakukan profiling awal?",Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
131,Bagaimana kamu menentukan apakah perlu re-partition pada Spark?,Data_Engineer_Senior,0.023395384345569536,Data_Analyst_Junior,0.0
132,"Jika storage cost membengkak, apa strategi yang kamu sarankan ke perusahaan?",Data_Analyst_Junior,0.0,Data_Analyst_Junior,0.0
133,Bagaimana kamu mengonversi pipeline manual menjadi pipeline otomatis?,Data_Engineer_Senior,0.08975473333264167,Data_Engineer_Junior,0.0442100660033382
134,"Jika kamu harus memvalidasi 10 juta baris data setiap hari, teknik validasi apa yang kamu pakai?",Data_Analyst_Senior,0.02898212848921404,Data_Analyst_Senior,0.02898212848921404
135,Bagaimana kamu mendesain alerting system untuk pipeline data?,Data_Engineer_Senior,0.1520294322280506,Data_Engineer_Junior,0.10145817295984862
136,"Jika tabel tidak sinkron antara development dan production, bagaimana kamu mengatasinya?",ML_Engineer_Senior,0.05156687750985728,Data_Analyst_Junior,0.0
137,Bagaimana kamu menentukan granularity terbaik untuk tabel fact?,Data_Engineer_Junior,0.009019080718872318,Data_Engineer_Junior,0.009019080718872318
138,"Jika database OLTP menjadi bottleneck untuk ingestion, bagaimana kamu mengurangi bebannya?",Data_Engineer_Junior,0.04907765904330458,ML_Engineer_Senior,0.023430730627308466
139,Bagaimana kamu mendesain skema BigQuery atau Redshift agar hemat biaya?,ML_Engineer_Senior,0.0222291386203148,Data_Analyst_Junior,0.0
140,"Jika ingestion ke data lake tidak teratur, bagaimana kamu memastikan watermark konsisten?",Data_Engineer_Senior,0.07466639968909458,Data_Engineer_Junior,0.035939155067567466
141,Bagaimana kamu mengatasi file corrupt pada HDFS?,Data_Engineer_Junior,0.025325910848597297,Data_Analyst_Junior,0.0
142,"Jika cluster kamu mengalami hotspotting, apa penyebab dan solusinya?",Data_Analyst_Junior,0.0,Data_Analyst_Junior,0.0
143,Bagaimana kamu menangani perubahan schema di Kafka tanpa memutus consumer?,Data_Engineer_Junior,0.05991031858524004,Data_Engineer_Senior,0.025360830047613588
144,"Jika kamu harus menghitung ulang seluruh warehouse, bagaimana kamu menghindari heavy recomputation?",Data_Analyst_Junior,0.0,Data_Analyst_Junior,0.0
145,Bagaimana kamu melakukan incremental load yang aman?,Data_Engineer_Junior,0.030691989934787025,Data_Analyst_Junior,0.0
146,"Jika kode ETL terlalu kompleks, bagaimana kamu melakukan refactoring?",Data_Engineer_Junior,0.0188271342729234,Data_Engineer_Junior,0.0188271342729234
147,Bagaimana kamu menyusun folder structure pada data lake?,Data_Engineer_Senior,0.09170381418149696,Data_Engineer_Junior,0.04397417967907097
148,"Jika scheduler berhenti bekerja, bagaimana pipeline tetap bisa berjalan manual?",Data_Engineer_Junior,0.01936153383962564,Data_Engineer_Junior,0.01936153383962564
149,Bagaimana kamu melakukan secure data masking untuk data sensitif?,Data_Engineer_Junior,0.09320593477656888,Data_Analyst_Junior,0.07232265143719174
150,"Jika update data sering dilakukan oleh banyak tim, bagaimana kamu mencegah race condition?",Data_Analyst_Junior,0.02718109407227632,Data_Analyst_Junior,0.02718109407227632
151,Bagaimana kamu membuat sistem audit log untuk seluruh pipeline?,Data_Engineer_Senior,0.10257341492121916,ML_Engineer_Senior,0.04328249883761094
152,"Jika transformasi data memakan resource terlalu besar, bagaimana optimasinya?",Data_Engineer_Junior,0.03875194465603392,Data_Engineer_Junior,0.03875194465603392
153,Bagaimana kamu mendesain multi-region data pipeline?,Data_Engineer_Senior,0.09502026626071217,Data_Engineer_Senior,0.09502026626071217
154,"Jika konsistensi lebih penting daripada availability, sistem apa yang kamu pilih?",ML_Engineer_Senior,0.012399131088250557,ML_Engineer_Senior,0.012399131088250557
155,Bagaimana kamu menangani batch job yang timeout saat memproses file besar?,Data_Engineer_Junior,0.08496434453451307,ML_Engineer_Senior,0.016148738277462087
156,"Jika suatu job bergantung pada API eksternal, bagaimana kamu merancang fallback mechanism?",Data_Analyst_Senior,0.018220486391167526,Data_Analyst_Senior,0.018220486391167526
157,Bagaimana kamu mendeteksi perubahan struktur tabel source tanpa notifikasi?,Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
158,"Jika tabel tiba-tiba membengkak, bagaimana kamu melacak sumber duplikasinya?",Data_Analyst_Junior,0.0,Data_Analyst_Junior,0.0
159,Bagaimana kamu mendesain metadata management yang rapi?,Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
160,"Jika perusahaan ingin pindah dari monolithic ETL ke microservices, apa dampaknya?",Data_Engineer_Junior,0.014554893151663528,Data_Engineer_Junior,0.014554893151663528
161,Bagaimana kamu mengatur retention policy untuk cold data?,Data_Engineer_Senior,0.038456918149751114,Data_Engineer_Senior,0.038456918149751114
162,"Jika suatu pipeline berubah behavior tanpa kode berubah, apa yang kamu curigai?",Data_Engineer_Junior,0.018356459586206304,Data_Engineer_Junior,0.018356459586206304
163,Bagaimana kamu melakukan stress test untuk pipeline data?,Data_Engineer_Junior,0.10071384300421807,Data_Engineer_Junior,0.10071384300421807
164,"Jika streaming job tumpang tindih dengan batch job, bagaimana kamu mengatur prioritas resource?",Data_Engineer_Junior,0.053770623251091935,ML_Engineer_Senior,0.02454832085838066
165,Bagaimana kamu menangani schema mismatch pada file di data lake?,Data_Engineer_Junior,0.12959823767617523,Data_Engineer_Senior,0.08572246701888174
166,"Jika partisi terlalu banyak, bagaimana kamu menggabungkannya tanpa kehilangan data?",Data_Analyst_Junior,0.03338498505931023,Data_Analyst_Junior,0.03338498505931023
167,Bagaimana kamu memutuskan kapan harus menggunakan materialized view?,Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
168,"Jika cluster penuh, apa langkah mitigasi cepat?",Data_Analyst_Senior,0.0,Data_Analyst_Senior,0.0
169,Bagaimana kamu memilih format kompresi untuk warehouse?,Data_Engineer_Junior,0.07163881598200603,Data_Engineer_Senior,0.009478031041754369
170,"Jika raw data tidak dapat diubah, bagaimana kamu memperbaiki kualitas data di level processing?",Data_Engineer_Senior,0.0642308725080878,Data_Engineer_Senior,0.0642308725080878
171,Bagaimana kamu mengatasi data integrity ketika file datang tidak berurutan?,Data_Engineer_Junior,0.05709141126998224,Data_Analyst_Junior,0.03156623303614326
172,"Jika business logic berubah, bagaimana kamu meng-update ETL tanpa mempengaruhi data historis?",Data_Engineer_Junior,0.07252064028969557,Data_Analyst_Senior,0.03253216708429754
173,Bagaimana kamu menghindari duplicate aggregation saat ETL rerun?,Data_Analyst_Junior,0.0,Data_Analyst_Junior,0.0
174,"Jika load harian menjadi load per jam, apa perubahan arsitektur yang kamu lakukan?",Data_Engineer_Junior,0.037856247214307054,Data_Engineer_Senior,0.013884180717898653
175,Bagaimana kamu melakukan dependency management antar pipeline?,Data_Engineer_Senior,0.05457187432867377,Data_Engineer_Junior,0.026876063056567673
176,"Jika data warehouse lambat saat peak time, strategi apa yang kamu pilih?",Data_Engineer_Junior,0.07148879540392976,Data_Analyst_Junior,0.032892069117613755
